temporada,id_partido,fecha,hora,jornada,equipo_local,equipo_visitante,goles_local,goles_visitante,estado,resultado,total_goles
2022_Apertura,10060210,2/6/2022,21:05,5,Deportes Tolima,Atlético Bucaramanga,2,1,Ended,Victoria Local,3
2022_Apertura,10060203,2/7/2022,1:15,5,Deportivo Pasto,Atlético Nacional,0,1,Ended,Victoria Visitante,1
2022_Apertura,10060204,2/7/2022,21:05,5,Alianza Petrolera,Jaguares de Córdoba,2,0,Ended,Victoria Local,2
2022_Apertura,10060207,2/7/2022,23:10,5,Junior Barranquilla,Rionegro Águilas Doradas,2,1,Ended,Victoria Local,3
2022_Apertura,10060206,2/8/2022,1:15,5,América de Cali,Independiente Santa Fe,2,2,Ended,Empate,4
2022_Apertura,10060208,2/8/2022,23:00,5,Independiente Medellín,Internacional de Palmira,3,1,Ended,Victoria Local,4
2022_Apertura,10060202,2/9/2022,1:05,5,Deportivo Pereira,Once Caldas,,,Canceled,,
2022_Apertura,10060214,2/11/2022,23:05,6,Atlético Bucaramanga,Deportivo Pasto,0,1,Ended,Victoria Visitante,1
2022_Apertura,10060218,2/11/2022,21:00,6,Unión Magdalena,Envigado FC,2,1,Ended,Victoria Local,3
2022_Apertura,10060211,2/12/2022,19:00,6,Internacional de Palmira,Patriotas Boyacá,1,0,Ended,Victoria Local,1
2022_Apertura,10060212,2/12/2022,23:10,6,Once Caldas,Junior Barranquilla,1,0,Ended,Victoria Local,1
2022_Apertura,10060215,2/12/2022,21:05,6,Deportivo La Equidad,Independiente Medellín,2,0,Ended,Victoria Local,2
2022_Apertura,10060219,2/12/2022,1:10,6,Atlético Nacional,Alianza Petrolera,0,0,Ended,Empate,0
2022_Apertura,10060216,2/13/2022,21:00,6,Independiente Santa Fe,Deportivo Pereira,1,2,Ended,Victoria Visitante,3
2022_Apertura,10060217,2/13/2022,23:05,6,Deportivo Cali,Millonarios,0,2,Ended,Victoria Visitante,2
2022_Apertura,10060220,2/13/2022,1:15,6,Rionegro Águilas Doradas,América de Cali,2,0,Ended,Victoria Local,2
2022_Apertura,10060213,2/14/2022,1:10,6,Jaguares de Córdoba,Deportes Tolima,0,2,Ended,Victoria Visitante,2
2022_Apertura,10060227,2/15/2022,23:00,7,Unión Magdalena,Atlético Bucaramanga,0,3,Ended,Victoria Visitante,3
2022_Apertura,10060221,2/16/2022,23:10,7,Millonarios,Rionegro Águilas Doradas,2,0,Ended,Victoria Local,2
2022_Apertura,10060222,2/16/2022,19:00,7,Deportivo Pereira,Jaguares de Córdoba,2,1,Ended,Victoria Local,3
2022_Apertura,10060229,2/16/2022,1:05,7,Envigado FC,Atlético Nacional,1,2,Ended,Victoria Visitante,3
2022_Apertura,10060230,2/16/2022,21:05,7,Deportes Tolima,Independiente Santa Fe,3,0,Ended,Victoria Local,3
2022_Apertura,10060223,2/17/2022,23:10,7,Deportivo Pasto,Deportivo Cali,2,0,Ended,Victoria Local,2
2022_Apertura,10060224,2/17/2022,21:05,7,Alianza Petrolera,Internacional de Palmira,0,0,Ended,Empate,0
2022_Apertura,10060225,2/17/2022,19:00,7,Patriotas Boyacá,Once Caldas,0,0,Ended,Empate,0
2022_Apertura,10060228,2/17/2022,1:15,7,Independiente Medellín,Junior Barranquilla,2,0,Ended,Victoria Local,2
2022_Apertura,10060226,2/18/2022,1:15,7,América de Cali,Deportivo La Equidad,1,1,Ended,Empate,2
2022_Apertura,10060233,2/19/2022,23:10,8,Jaguares de Córdoba,Millonarios,1,2,Ended,Victoria Visitante,3
2022_Apertura,10060236,2/19/2022,21:05,8,Independiente Santa Fe,Independiente Medellín,1,0,Ended,Victoria Local,1
2022_Apertura,10060231,2/20/2022,19:00,8,Internacional de Palmira,Deportivo Pereira,2,1,Ended,Victoria Local,3
2022_Apertura,10060237,2/20/2022,21:05,8,Deportivo Cali,Alianza Petrolera,1,1,Ended,Empate,2
2022_Apertura,10060238,2/20/2022,23:10,8,Junior Barranquilla,América de Cali,1,0,Ended,Victoria Local,1
2022_Apertura,10060239,2/20/2022,1:15,8,Atlético Nacional,Unión Magdalena,1,0,Ended,Victoria Local,1
2022_Apertura,10060235,2/21/2022,1:15,8,Deportivo La Equidad,Deportes Tolima,0,0,Ended,Empate,0
2022_Apertura,10060234,2/22/2022,0:40,8,Atlético Bucaramanga,Envigado FC,1,2,Ended,Victoria Visitante,3
2022_Apertura,10060240,2/22/2022,22:30,8,Rionegro Águilas Doradas,Patriotas Boyacá,1,0,Ended,Victoria Local,1
2022_Apertura,10060232,2/23/2022,1:05,8,Once Caldas,Deportivo Pasto,3,0,Ended,Victoria Local,3
2022_Apertura,10060242,2/26/2022,21:05,9,Deportivo Pereira,Deportivo La Equidad,2,3,Ended,Victoria Visitante,5
2022_Apertura,10060249,2/26/2022,19:00,9,Envigado FC,Jaguares de Córdoba,3,1,Ended,Victoria Local,4
2022_Apertura,10060250,2/26/2022,23:10,9,Deportes Tolima,Junior Barranquilla,0,2,Ended,Victoria Visitante,2
2022_Apertura,10060241,2/27/2022,1:15,9,Millonarios,Internacional de Palmira,1,0,Ended,Victoria Local,1
2022_Apertura,10060244,2/27/2022,23:10,9,Atlético Bucaramanga,Atlético Nacional,3,1,Ended,Victoria Local,4
2022_Apertura,10060247,2/27/2022,21:05,9,Unión Magdalena,Deportivo Cali,0,2,Ended,Victoria Visitante,2
2022_Apertura,10060246,2/28/2022,1:15,9,América de Cali,Once Caldas,2,0,Ended,Victoria Local,2
2022_Apertura,10060243,3/1/2022,22:30,9,Deportivo Pasto,Alianza Petrolera,1,1,Ended,Empate,2
2022_Apertura,10060245,3/1/2022,0:40,9,Patriotas Boyacá,Independiente Santa Fe,1,1,Ended,Empate,2
2022_Apertura,10060248,3/2/2022,0:35,9,Independiente Medellín,Rionegro Águilas Doradas,4,0,Ended,Victoria Local,4
2022_Apertura,10060252,3/5/2022,0:40,10,Once Caldas,Deportivo Pereira,0,0,Ended,Empate,0
2022_Apertura,10060257,3/5/2022,23:10,10,Deportivo Cali,América de Cali,0,1,Ended,Victoria Visitante,1
2022_Apertura,10060258,3/5/2022,21:05,10,Junior Barranquilla,Unión Magdalena,3,1,Ended,Victoria Local,4
2022_Apertura,10060254,3/6/2022,21:05,10,Alianza Petrolera,Atlético Bucaramanga,2,2,Ended,Empate,4
2022_Apertura,10060255,3/6/2022,1:15,10,Deportivo La Equidad,Patriotas Boyacá,1,1,Ended,Empate,2
2022_Apertura,10060256,3/6/2022,23:10,10,Independiente Santa Fe,Millonarios,0,3,Ended,Victoria Visitante,3
2022_Apertura,10060259,3/7/2022,1:15,10,Atlético Nacional,Independiente Medellín,2,0,Ended,Victoria Local,2
2022_Apertura,10060251,3/8/2022,0:40,10,Internacional de Palmira,Deportes Tolima,1,3,Ended,Victoria Visitante,4
2022_Apertura,10060260,3/8/2022,22:30,10,Rionegro Águilas Doradas,Envigado FC,1,2,Ended,Victoria Visitante,3
2022_Apertura,10060253,3/9/2022,0:35,10,Jaguares de Córdoba,Deportivo Pasto,1,0,Ended,Victoria Local,1
2022_Apertura,10145373,3/10/2022,1:00,5,Deportivo Pereira,Once Caldas,0,1,Ended,Victoria Visitante,1
2022_Apertura,10060265,3/16/2022,23:05,11,Atlético Bucaramanga,Deportivo Cali,1,0,Ended,Victoria Local,1
2022_Apertura,10060266,3/16/2022,21:00,11,América de Cali,Independiente Medellín,,,Postponed,,
2022_Apertura,10060270,3/16/2022,21:00,11,Deportes Tolima,Patriotas Boyacá,1,2,Ended,Victoria Visitante,3
2022_Apertura,10060263,3/17/2022,1:10,11,Deportivo Pasto,Independiente Santa Fe,2,4,Ended,Victoria Visitante,6
2022_Apertura,10060267,3/18/2022,22:30,11,Unión Magdalena,Internacional de Palmira,0,2,Ended,Victoria Visitante,2
2022_Apertura,10060268,3/18/2022,0:45,11,Atlético Nacional,Jaguares de Córdoba,3,1,Ended,Victoria Local,4
2022_Apertura,10060261,3/19/2022,1:00,11,Millonarios,Once Caldas,1,0,Ended,Victoria Local,1
2022_Apertura,10060264,3/19/2022,22:30,11,Alianza Petrolera,Rionegro Águilas Doradas,2,1,Ended,Victoria Local,3
2022_Apertura,10060262,3/20/2022,23:10,11,Deportivo Pereira,Junior Barranquilla,1,0,Ended,Victoria Local,1
2022_Apertura,10060269,3/20/2022,21:05,11,Envigado FC,Deportivo La Equidad,1,1,Ended,Empate,2
2022_Apertura,10193779,3/20/2022,1:00,11,América de Cali,Independiente Medellín,1,3,Ended,Victoria Visitante,4
2022_Apertura,10060273,3/21/2022,20:45,12,Jaguares de Córdoba,Unión Magdalena,2,0,Ended,Victoria Local,2
2022_Apertura,10060277,3/21/2022,23:10,12,Deportivo Cali,Atlético Nacional,3,3,Ended,Empate,6
2022_Apertura,10060272,3/22/2022,23:00,12,Once Caldas,Deportes Tolima,2,2,Ended,Empate,4
2022_Apertura,10060276,3/22/2022,1:15,12,Independiente Santa Fe,Atlético Bucaramanga,3,1,Ended,Victoria Local,4
2022_Apertura,10060271,3/23/2022,19:00,12,Internacional de Palmira,Envigado FC,1,1,Ended,Empate,2
2022_Apertura,10060274,3/23/2022,1:05,12,Patriotas Boyacá,América de Cali,2,1,Ended,Victoria Local,3
2022_Apertura,10060275,3/23/2022,21:05,12,Deportivo La Equidad,Alianza Petrolera,2,1,Ended,Victoria Local,3
2022_Apertura,10060280,3/23/2022,23:10,12,Rionegro Águilas Doradas,Deportivo Pereira,1,0,Ended,Victoria Local,1
2022_Apertura,10060279,3/24/2022,1:15,12,Independiente Medellín,Millonarios,1,0,Ended,Victoria Local,1
2022_Apertura,10060278,3/25/2022,21:00,12,Junior Barranquilla,Deportivo Pasto,1,1,Ended,Empate,2
2022_Apertura,10060285,3/26/2022,19:00,13,Atlético Bucaramanga,Jaguares de Córdoba,1,0,Ended,Victoria Local,1
2022_Apertura,10060287,3/26/2022,23:10,13,Unión Magdalena,Rionegro Águilas Doradas,2,1,Ended,Victoria Local,3
2022_Apertura,10060289,3/26/2022,21:05,13,Envigado FC,Once Caldas,1,1,Ended,Empate,2
2022_Apertura,10060282,3/27/2022,1:15,13,Deportivo Pereira,Independiente Medellín,1,1,Ended,Empate,2
2022_Apertura,10060284,3/27/2022,22:15,13,Alianza Petrolera,Patriotas Boyacá,2,1,Ended,Victoria Local,3
2022_Apertura,10060286,3/27/2022,20:10,13,Deportivo Cali,Internacional de Palmira,2,1,Ended,Victoria Local,3
2022_Apertura,10060283,3/28/2022,22:30,13,Deportivo Pasto,Deportivo La Equidad,1,1,Ended,Empate,2
2022_Apertura,10060290,3/28/2022,0:30,13,Deportes Tolima,América de Cali,1,0,Ended,Victoria Local,1
2022_Apertura,10060288,3/29/2022,0:35,13,Atlético Nacional,Independiente Santa Fe,2,1,Ended,Victoria Local,3
2022_Apertura,10060281,3/31/2022,1:00,13,Millonarios,Junior Barranquilla,1,0,Ended,Victoria Local,1
2022_Apertura,10060293,4/2/2022,21:05,14,Deportivo Pereira,Deportes Tolima,0,2,Ended,Victoria Visitante,2
2022_Apertura,10060294,4/2/2022,23:10,14,Patriotas Boyacá,Atlético Nacional,0,2,Ended,Victoria Visitante,2
2022_Apertura,10060295,4/2/2022,0:40,14,Deportivo La Equidad,Deportivo Cali,0,0,Ended,Empate,0
2022_Apertura,10060299,4/2/2022,19:00,14,Independiente Medellín,Envigado FC,2,1,Ended,Victoria Local,3
2022_Apertura,10060296,4/3/2022,22:30,14,América de Cali,Millonarios,3,2,Ended,Victoria Local,5
2022_Apertura,10060298,4/3/2022,1:15,14,Junior Barranquilla,Alianza Petrolera,3,1,Ended,Victoria Local,4
2022_Apertura,10060300,4/3/2022,20:00,14,Rionegro Águilas Doradas,Jaguares de Córdoba,1,1,Ended,Empate,2
2022_Apertura,10060291,4/4/2022,21:00,14,Internacional de Palmira,Deportivo Pasto,0,1,Ended,Victoria Visitante,1
2022_Apertura,10060297,4/4/2022,0:35,14,Independiente Santa Fe,Unión Magdalena,1,0,Ended,Victoria Local,1
2022_Apertura,10060292,4/5/2022,1:00,14,Once Caldas,Atlético Bucaramanga,0,1,Ended,Victoria Visitante,1
2022_Apertura,10060301,4/9/2022,1:00,15,Millonarios,Deportivo La Equidad,2,1,Ended,Victoria Local,3
2022_Apertura,10060307,4/9/2022,23:10,15,Unión Magdalena,Patriotas Boyacá,0,1,Ended,Victoria Visitante,1
2022_Apertura,10060310,4/9/2022,21:05,15,Deportes Tolima,Rionegro Águilas Doradas,3,0,Ended,Victoria Local,3
2022_Apertura,10060306,4/10/2022,1:15,15,Deportivo Cali,Junior Barranquilla,1,1,Ended,Empate,2
2022_Apertura,10060308,4/10/2022,22:30,15,Atlético Nacional,América de Cali,2,0,Ended,Victoria Local,2
2022_Apertura,10060309,4/10/2022,20:00,15,Envigado FC,Independiente Santa Fe,1,0,Ended,Victoria Local,1
2022_Apertura,10060302,4/11/2022,22:30,15,Jaguares de Córdoba,Once Caldas,2,1,Ended,Victoria Local,3
2022_Apertura,10060304,4/11/2022,0:35,15,Alianza Petrolera,Independiente Medellín,1,1,Ended,Empate,2
2022_Apertura,10060303,4/12/2022,0:40,15,Deportivo Pasto,Deportivo Pereira,2,2,Ended,Empate,4
2022_Apertura,10060305,4/13/2022,0:40,15,Atlético Bucaramanga,Internacional de Palmira,3,2,Ended,Victoria Local,5
2022_Apertura,10060311,4/16/2022,19:00,16,Once Caldas,Internacional de Palmira,1,0,Ended,Victoria Local,1
2022_Apertura,10060314,4/16/2022,23:10,16,Deportivo La Equidad,Jaguares de Córdoba,1,0,Ended,Victoria Local,1
2022_Apertura,10060316,4/16/2022,0:30,16,Independiente Santa Fe,Alianza Petrolera,0,1,Ended,Victoria Visitante,1
2022_Apertura,10060320,4/16/2022,21:05,16,Deportes Tolima,Deportivo Pasto,0,1,Ended,Victoria Visitante,1
2022_Apertura,10060312,4/17/2022,21:05,16,Deportivo Pereira,Millonarios,1,0,Ended,Victoria Local,1
2022_Apertura,10060315,4/17/2022,23:10,16,América de Cali,Deportivo Cali,1,1,Ended,Empate,2
2022_Apertura,10060317,4/17/2022,1:15,16,Junior Barranquilla,Atlético Bucaramanga,2,0,Ended,Victoria Local,2
2022_Apertura,10060319,4/17/2022,19:00,16,Rionegro Águilas Doradas,Atlético Nacional,1,0,Ended,Victoria Local,1
2022_Apertura,10060318,4/18/2022,1:15,16,Independiente Medellín,Unión Magdalena,0,0,Ended,Empate,0
2022_Apertura,10060313,4/19/2022,0:40,16,Patriotas Boyacá,Envigado FC,0,0,Ended,Empate,0
2022_Apertura,10060326,4/23/2022,21:00,17,Atlético Bucaramanga,Independiente Medellín,2,3,Ended,Victoria Visitante,5
2022_Apertura,10060329,4/23/2022,23:05,17,Atlético Nacional,Once Caldas,0,0,Ended,Empate,0
2022_Apertura,10060321,4/24/2022,23:10,17,Millonarios,Independiente Santa Fe,2,1,Ended,Victoria Local,3
2022_Apertura,10060323,4/24/2022,21:05,17,Jaguares de Córdoba,América de Cali,1,1,Ended,Empate,2
2022_Apertura,10060327,4/24/2022,19:00,17,Deportivo Cali,Rionegro Águilas Doradas,0,1,Ended,Victoria Visitante,1
2022_Apertura,10060328,4/24/2022,1:10,17,Unión Magdalena,Junior Barranquilla,0,3,Ended,Victoria Visitante,3
2022_Apertura,10060330,4/24/2022,16:00,17,Envigado FC,Deportivo Pereira,2,1,Ended,Victoria Local,3
2022_Apertura,10060322,4/25/2022,21:00,17,Internacional de Palmira,Deportivo La Equidad,0,2,Ended,Victoria Visitante,2
2022_Apertura,10060325,4/25/2022,1:15,17,Alianza Petrolera,Deportes Tolima,0,2,Ended,Victoria Visitante,2
2022_Apertura,10060324,4/27/2022,0:40,17,Deportivo Pasto,Patriotas Boyacá,0,0,Ended,Empate,0
2022_Apertura,10060332,4/30/2022,1:00,18,Deportivo Pereira,Unión Magdalena,2,0,Ended,Victoria Local,2
2022_Apertura,10060334,4/30/2022,19:00,18,Deportivo La Equidad,Atlético Bucaramanga,1,1,Ended,Empate,2
2022_Apertura,10060336,4/30/2022,23:10,18,Independiente Santa Fe,Jaguares de Córdoba,4,0,Ended,Victoria Local,4
2022_Apertura,10060338,4/30/2022,21:05,18,Independiente Medellín,Atlético Nacional,0,0,Ended,Empate,0
2022_Apertura,10060331,5/1/2022,19:00,18,Once Caldas,Deportivo Cali,0,1,Ended,Victoria Visitante,1
2022_Apertura,10060333,5/1/2022,21:05,18,Patriotas Boyacá,Millonarios,1,2,Ended,Victoria Visitante,3
2022_Apertura,10060340,5/1/2022,1:15,18,Deportes Tolima,Internacional de Palmira,3,2,Ended,Victoria Local,5
2022_Apertura,10060337,5/2/2022,1:15,18,Junior Barranquilla,Envigado FC,4,0,Ended,Victoria Local,4
2022_Apertura,10060339,5/2/2022,22:00,18,Rionegro Águilas Doradas,Deportivo Pasto,1,0,Ended,Victoria Local,1
2022_Apertura,10060335,5/3/2022,0:30,18,América de Cali,Alianza Petrolera,0,1,Ended,Victoria Visitante,1
2022_Apertura,10060348,5/5/2022,22:00,19,Unión Magdalena,Deportivo La Equidad,1,1,Ended,Empate,2
2022_Apertura,10060344,5/7/2022,23:10,19,Deportivo Pasto,América de Cali,3,1,Ended,Victoria Local,4
2022_Apertura,10060346,5/7/2022,19:00,19,Atlético Bucaramanga,Patriotas Boyacá,1,1,Ended,Empate,2
2022_Apertura,10060347,5/7/2022,21:05,19,Deportivo Cali,Independiente Santa Fe,1,1,Ended,Empate,2
2022_Apertura,10060349,5/7/2022,1:00,19,Atlético Nacional,Deportivo Pereira,1,1,Ended,Empate,2
2022_Apertura,10060341,5/8/2022,23:10,19,Millonarios,Deportes Tolima,0,0,Ended,Empate,0
2022_Apertura,10060342,5/8/2022,19:00,19,Internacional de Palmira,Junior Barranquilla,1,0,Ended,Victoria Local,1
2022_Apertura,10060343,5/8/2022,1:15,19,Jaguares de Córdoba,Independiente Medellín,3,0,Postponed,Victoria Local,3
2022_Apertura,10060350,5/8/2022,21:05,19,Envigado FC,Rionegro Águilas Doradas,1,0,Ended,Victoria Local,1
2022_Apertura,10060345,5/9/2022,1:15,19,Alianza Petrolera,Once Caldas,2,0,Ended,Victoria Local,2
2022_Apertura,10060351,5/14/2022,23:00,20,Millonarios,Alianza Petrolera,1,0,Ended,Victoria Local,1
2022_Apertura,10060352,5/14/2022,23:00,20,Once Caldas,Independiente Santa Fe,2,2,Ended,Empate,4
2022_Apertura,10060353,5/14/2022,23:00,20,Deportivo Pereira,Atlético Bucaramanga,0,3,Ended,Victoria Visitante,3
2022_Apertura,10060355,5/14/2022,23:00,20,Deportivo La Equidad,Atlético Nacional,1,0,Ended,Victoria Local,1
2022_Apertura,10060357,5/14/2022,23:00,20,Junior Barranquilla,Jaguares de Córdoba,2,4,Ended,Victoria Visitante,6
2022_Apertura,10060358,5/14/2022,23:00,20,Independiente Medellín,Deportivo Pasto,1,0,Ended,Victoria Local,1
2022_Apertura,10060359,5/14/2022,23:00,20,Rionegro Águilas Doradas,Internacional de Palmira,2,2,Ended,Empate,4
2022_Apertura,10060360,5/14/2022,23:00,20,Deportes Tolima,Envigado FC,1,1,Ended,Empate,2
2022_Apertura,10060354,5/15/2022,19:00,20,Patriotas Boyacá,Deportivo Cali,3,0,Ended,Victoria Local,3
2022_Apertura,10060356,5/16/2022,0:00,20,América de Cali,Unión Magdalena,1,0,Ended,Victoria Local,1
2022_Apertura,10315389,5/21/2022,20:00,1,Envigado FC,Deportes Tolima,1,4,Ended,Victoria Visitante,5
2022_Apertura,10315397,5/21/2022,22:15,1,Independiente Medellín,Deportivo La Equidad,2,0,Ended,Victoria Local,2
2022_Apertura,10315384,5/22/2022,0:30,1,Junior Barranquilla,Atlético Nacional,1,1,Ended,Empate,2
2022_Apertura,10315400,5/22/2022,22:30,1,Millonarios,Atlético Bucaramanga,1,0,Ended,Victoria Local,1
2022_Apertura,10315393,5/31/2022,23:00,2,Atlético Bucaramanga,Junior Barranquilla,2,0,Ended,Victoria Local,2
2022_Apertura,10315387,6/1/2022,1:05,2,Atlético Nacional,Millonarios,2,2,Ended,Empate,4
2022_Apertura,10315399,6/1/2022,23:00,2,Deportivo La Equidad,Envigado FC,2,0,Ended,Victoria Local,2
2022_Apertura,10315394,6/2/2022,1:05,2,Deportes Tolima,Independiente Medellín,0,0,Ended,Empate,0
2022_Apertura,10315404,6/4/2022,22:15,3,Atlético Nacional,Atlético Bucaramanga,4,1,Ended,Victoria Local,5
2022_Apertura,10315383,6/5/2022,0:30,3,Junior Barranquilla,Millonarios,2,1,Ended,Victoria Local,3
2022_Apertura,10315406,6/5/2022,20:00,3,Envigado FC,Independiente Medellín,0,0,Ended,Empate,0
2022_Apertura,10315396,6/6/2022,0:35,3,Deportes Tolima,Deportivo La Equidad,1,0,Ended,Victoria Local,1
2022_Apertura,10315401,6/8/2022,23:15,4,Millonarios,Junior Barranquilla,0,0,Ended,Empate,0
2022_Apertura,10315388,6/9/2022,1:15,4,Atlético Bucaramanga,Atlético Nacional,0,1,Ended,Victoria Visitante,1
2022_Apertura,10315403,6/9/2022,23:15,4,Deportivo La Equidad,Deportes Tolima,1,0,Ended,Victoria Local,1
2022_Apertura,10315386,6/10/2022,1:15,4,Independiente Medellín,Envigado FC,2,1,Ended,Victoria Local,3
2022_Apertura,10315395,6/11/2022,22:00,5,Junior Barranquilla,Atlético Bucaramanga,1,0,Ended,Victoria Local,1
2022_Apertura,10315390,6/12/2022,20:00,5,Envigado FC,Deportivo La Equidad,0,3,Ended,Victoria Visitante,3
2022_Apertura,10315392,6/12/2022,0:30,5,Millonarios,Atlético Nacional,0,0,Ended,Empate,0
2022_Apertura,10315398,6/12/2022,22:30,5,Independiente Medellín,Deportes Tolima,0,1,Ended,Victoria Visitante,1
2022_Apertura,10315385,6/15/2022,23:00,6,Atlético Bucaramanga,Millonarios,2,1,Ended,Victoria Local,3
2022_Apertura,10315405,6/16/2022,1:15,6,Atlético Nacional,Junior Barranquilla,2,1,Ended,Victoria Local,3
2022_Apertura,10315382,6/17/2022,0:30,6,Deportes Tolima,Envigado FC,1,0,Ended,Victoria Local,1
2022_Apertura,10315391,6/17/2022,0:30,6,Deportivo La Equidad,Independiente Medellín,1,5,Ended,Victoria Visitante,6
2022_Apertura,10392141,6/23/2022,1:00,1,Atlético Nacional,Deportes Tolima,3,1,Ended,Victoria Local,4
2022_Apertura,10395549,6/27/2022,0:00,1,Deportes Tolima,Atlético Nacional,2,1,Ended,Victoria Local,3
2022_Clausura,10416237,7/7/2022,23:05,1,Deportivo Pereira,Alianza Petrolera,1,2,Ended,Victoria Visitante,3
2022_Clausura,10416244,7/7/2022,21:00,1,Unión Magdalena,Once Caldas,2,2,Ended,Empate,4
2022_Clausura,10416243,7/8/2022,1:10,1,Patriotas Boyacá,Junior Barranquilla,1,0,Ended,Victoria Local,1
2022_Clausura,10416241,7/9/2022,20:15,1,Envigado FC,América de Cali,0,0,Ended,Empate,0
2022_Clausura,10416242,7/9/2022,23:00,1,Millonarios,Deportivo Pasto,1,1,Ended,Empate,2
2022_Clausura,10416235,7/10/2022,19:00,1,Atlético Bucaramanga,Rionegro Águilas Doradas,,,Postponed,,
2022_Clausura,10416236,7/10/2022,23:10,1,Atlético Nacional,Internacional de Palmira,1,1,Ended,Empate,2
2022_Clausura,10416239,7/10/2022,19:00,1,Deportivo Cali,Jaguares de Córdoba,,,Postponed,,
2022_Clausura,10416240,7/10/2022,19:00,1,Deportivo La Equidad,Independiente Santa Fe,2,2,Ended,Empate,4
2022_Clausura,10416238,7/11/2022,1:15,1,Deportes Tolima,Independiente Medellín,1,1,Ended,Empate,2
2022_Clausura,10404515,7/12/2022,23:00,2,Alianza Petrolera,Unión Magdalena,0,1,Ended,Victoria Visitante,1
2022_Clausura,10404458,7/13/2022,1:05,2,Millonarios,Atlético Bucaramanga,0,0,Ended,Empate,0
2022_Clausura,10404514,7/13/2022,23:10,2,Once Caldas,Deportivo La Equidad,1,1,Ended,Empate,2
2022_Clausura,10404519,7/13/2022,19:00,2,Internacional de Palmira,Jaguares de Córdoba,0,1,Ended,Victoria Visitante,1
2022_Clausura,10405360,7/13/2022,21:05,2,Deportivo Pasto,Envigado FC,4,0,Ended,Victoria Local,4
2022_Clausura,10404282,7/14/2022,21:00,2,Rionegro Águilas Doradas,Independiente Santa Fe,2,2,Ended,Empate,4
2022_Clausura,10404516,7/14/2022,1:15,2,Junior Barranquilla,Atlético Nacional,3,1,Ended,Victoria Local,4
2022_Clausura,10404518,7/14/2022,23:05,2,Independiente Medellín,Patriotas Boyacá,1,0,Ended,Victoria Local,1
2022_Clausura,10404517,7/15/2022,1:10,2,Deportes Tolima,Deportivo Cali,2,0,Ended,Victoria Local,2
2022_Clausura,10404146,7/16/2022,21:00,3,Jaguares de Córdoba,Deportivo Pasto,0,1,Ended,Victoria Visitante,1
2022_Clausura,10407844,7/16/2022,23:05,3,Atlético Nacional,Millonarios,1,2,Ended,Victoria Visitante,3
2022_Clausura,10404143,7/17/2022,19:00,3,Envigado FC,Alianza Petrolera,2,2,Ended,Empate,4
2022_Clausura,10407699,7/17/2022,21:05,3,Independiente Santa Fe,Internacional de Palmira,1,0,Ended,Victoria Local,1
2022_Clausura,10407793,7/17/2022,1:10,3,Deportivo La Equidad,Junior Barranquilla,0,0,Ended,Empate,0
2022_Clausura,10404151,7/18/2022,23:00,3,Unión Magdalena,Deportes Tolima,2,1,Ended,Victoria Local,3
2022_Clausura,10407373,7/19/2022,1:05,3,Once Caldas,Rionegro Águilas Doradas,2,0,Ended,Victoria Local,2
2022_Clausura,10407495,7/20/2022,1:00,3,Deportivo Pereira,Patriotas Boyacá,2,0,Ended,Victoria Local,2
2022_Clausura,10404161,7/22/2022,23:00,4,Alianza Petrolera,Atlético Bucaramanga,3,1,Ended,Victoria Local,4
2022_Clausura,10407266,7/22/2022,1:00,3,Deportivo Cali,Independiente Medellín,2,2,Ended,Empate,4
2022_Clausura,10404147,7/23/2022,23:10,4,Junior Barranquilla,Independiente Santa Fe,2,0,Ended,Victoria Local,2
2022_Clausura,10404148,7/23/2022,1:05,4,Millonarios,Envigado FC,1,0,Ended,Victoria Local,1
2022_Clausura,10404149,7/23/2022,19:00,4,Rionegro Águilas Doradas,Deportivo La Equidad,3,0,Ended,Victoria Local,3
2022_Clausura,10404152,7/23/2022,21:05,4,Deportivo Pasto,Unión Magdalena,1,2,Ended,Victoria Visitante,3
2022_Clausura,10404144,7/24/2022,21:50,4,Independiente Medellín,Once Caldas,1,1,Ended,Empate,2
2022_Clausura,10404150,7/24/2022,1:15,4,Deportes Tolima,Atlético Nacional,2,2,Ended,Empate,4
2022_Clausura,10404153,7/24/2022,19:45,4,América de Cali,Internacional de Palmira,1,1,Ended,Empate,2
2022_Clausura,10404158,7/25/2022,21:40,4,Deportivo Pereira,Deportivo Cali,2,1,Ended,Victoria Local,3
2022_Clausura,10404159,7/26/2022,21:40,4,Patriotas Boyacá,Jaguares de Córdoba,0,0,Ended,Empate,0
2022_Clausura,10404157,7/30/2022,19:00,5,Internacional de Palmira,Independiente Medellín,1,0,Ended,Victoria Local,1
2022_Clausura,10404167,7/30/2022,21:05,5,Jaguares de Córdoba,Alianza Petrolera,2,1,Ended,Victoria Local,3
2022_Clausura,10404160,7/31/2022,21:05,5,Rionegro Águilas Doradas,Junior Barranquilla,1,1,Ended,Empate,2
2022_Clausura,10404163,7/31/2022,23:10,5,Unión Magdalena,Millonarios,0,2,Ended,Victoria Visitante,2
2022_Clausura,10404169,7/31/2022,19:00,5,Once Caldas,Deportivo Pereira,2,1,Ended,Victoria Local,3
2022_Clausura,10404154,8/1/2022,23:00,5,Atlético Bucaramanga,Deportes Tolima,2,1,Ended,Victoria Local,3
2022_Clausura,10404166,8/1/2022,1:15,5,Deportivo La Equidad,Patriotas Boyacá,4,3,Ended,Victoria Local,7
